prompt,user_query,gold_label,predicted_label,match
"Classify a banking-related user query into a single given intent.

User query:
I am not supposed to be charged a cash withdrawal fee, but I was.
","I am not supposed to be charged a cash withdrawal fee, but I was.",cash_withdrawal_charge,cash_withdrawal_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
There is unusual activity on my account and I believe someone took my card.
",There is unusual activity on my account and I believe someone took my card.,compromised_card,lost_or_stolen_card,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How do I get this damn virtual card to work?
",How do I get this damn virtual card to work?,virtual_card_not_working,getting_virtual_card,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why was the price higher when I paid with my card?
",Why was the price higher when I paid with my card?,card_payment_fee_charged,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
In which countries can I get a card?
",In which countries can I get a card?,country_support,country_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.
",I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.,request_refund,refund_not_received,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?
","Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",cash_withdrawal_charge,cash_withdrawal_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I wanted to withdraw $100 from the ATM but I only got $20
",I wanted to withdraw $100 from the ATM but I only got $20,wrong_amount_of_cash_received,wrong_amount_of_cash_received,TRUE
"Classify a banking-related user query into a single given intent.

User query:
are there any exchange fees
",are there any exchange fees,exchange_charge,exchange_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
is there a frequent currency discount?
",is there a frequent currency discount?,exchange_charge,exchange_rate,FALSE
"Classify a banking-related user query into a single given intent.

User query:
My transfers keep on getting declined. My card was working fine up until now, however it has suddenly stopped working. Why is this?
","My transfers keep on getting declined. My card was working fine up until now, however it has suddenly stopped working. Why is this?",declined_transfer,declined_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
where to i get my funds from?
",where to i get my funds from?,verify_source_of_funds,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why is there extra cash in my account?
",Why is there extra cash in my account?,cash_withdrawal_not_recognised,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
please cancel the transaction
",please cancel the transaction,cancel_transfer,cancel_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What is the procedure for depositing a virtual card
",What is the procedure for depositing a virtual card,get_disposable_virtual_card,getting_virtual_card,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How long do I need to wait to see an update after I make a bank transfer?
",How long do I need to wait to see an update after I make a bank transfer?,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I want a backup second card. Is this possible?
",I want a backup second card. Is this possible?,getting_spare_card,getting_spare_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.
",I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,TRUE
"Classify a banking-related user query into a single given intent.

User query:
When I'm traveling is it possible to add money automatically at certain time points?
",When I'm traveling is it possible to add money automatically at certain time points?,automatic_top_up,automatic_top_up,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Where can I find a Mastercard ATM?
",Where can I find a Mastercard ATM?,atm_support,atm_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I received duplicate charges.
",I received duplicate charges.,transaction_charged_twice,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Can you tell me how to tell where my funds come from?
",Can you tell me how to tell where my funds come from?,verify_source_of_funds,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
What do I do to link my new card?
",What do I do to link my new card?,card_linking,card_linking,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I'm in China and need a new card. Please help.
",I'm in China and need a new card. Please help.,card_about_to_expire,country_support,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Can I transfer using SWIFT?
",Can I transfer using SWIFT?,top_up_by_bank_transfer_charge,topping_up_by_bank_transfer,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I have received my statement but I do not see my refund, why is that?
","I have received my statement but I do not see my refund, why is that?",Refund_not_showing_up,refund_not_received,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How long before I can see that my cash withdrawal has taken place?
",How long before I can see that my cash withdrawal has taken place?,pending_cash_withdrawal,pending_cash_withdrawal,TRUE
"Classify a banking-related user query into a single given intent.

User query:
A transfer was not allowed to an account.
",A transfer was not allowed to an account.,beneficiary_not_allowed,beneficiary_not_allowed,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How can I check if I have received a refund if it is not yet on my statement?
",How can I check if I have received a refund if it is not yet on my statement?,Refund_not_showing_up,refund_not_received,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Can I use this app to exchange currencies?
",Can I use this app to exchange currencies?,exchange_via_app,exchange_via_app,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I have lost my card! What is my next step?
",I have lost my card! What is my next step?,lost_or_stolen_card,lost_or_stolen_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What cash machines will let me change my PIN?
",What cash machines will let me change my PIN?,change_pin,atm_support,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How do I replace a stolen card?
",How do I replace a stolen card?,lost_or_stolen_card,lost_or_stolen_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I tried to do a transfer but I got a message that it was declined.
",I tried to do a transfer but I got a message that it was declined.,declined_transfer,declined_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
is apple pay a top up service?
",is apple pay a top up service?,apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
"Classify a banking-related user query into a single given intent.

User query:
There is the same transaction showing more than once.
",There is the same transaction showing more than once.,transaction_charged_twice,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How can I unblock my PIN?
",How can I unblock my PIN?,pin_blocked,pin_blocked,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.
",I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,failed_transfer,failed_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why was I charged a fee for withdrawing money?
",Why was I charged a fee for withdrawing money?,cash_withdrawal_charge,cash_withdrawal_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Is there a way to lookup where funds came from?
",Is there a way to lookup where funds came from?,verify_source_of_funds,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Can turn my money into another currency?
",Can turn my money into another currency?,exchange_via_app,exchange_via_app,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can I get an actual card
",Can I get an actual card,order_physical_card,get_physical_card,FALSE
"Classify a banking-related user query into a single given intent.

User query:
What should I do if my physical card isn't working?
",What should I do if my physical card isn't working?,card_not_working,card_not_working,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I'd like to apply for a Visa Card.
",I'd like to apply for a Visa Card.,visa_or_mastercard,visa_or_mastercard,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?
",I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?,reverted_card_payment?,reverted_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why is the exchange rate different from what I expected?
",Why is the exchange rate different from what I expected?,card_payment_wrong_exchange_rate,exchange_rate,FALSE
"Classify a banking-related user query into a single given intent.

User query:
My phone got stolen, how can I use the app?
","My phone got stolen, how can I use the app?",lost_or_stolen_phone,lost_or_stolen_phone,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I would like to track the card you sent to me.
",I would like to track the card you sent to me.,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How can I reset the passcode if I need to do that?
",How can I reset the passcode if I need to do that?,passcode_forgotten,passcode_forgotten,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What are ways to test why my card might not be working?
",What are ways to test why my card might not be working?,card_not_working,card_not_working,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What is the fee for topping up a US card?
",What is the fee for topping up a US card?,top_up_by_card_charge,top_up_by_card_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Do you have a children account available?
",Do you have a children account available?,age_limit,age_limit,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How much does top up fees cost?
",How much does top up fees cost?,top_up_by_card_charge,top_up_by_card_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I see a strange payment in my account.
",I see a strange payment in my account.,card_payment_not_recognised,card_payment_fee_charged,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?
","Hi there, I've tried to make a transfer 5 different times and its not working. Is your system down or something?",failed_transfer,failed_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Is there a reason my new card hasn't arrived yet?
",Is there a reason my new card hasn't arrived yet?,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
The ATM didn't give me what I asked for but my balance says it did
",The ATM didn't give me what I asked for but my balance says it did,wrong_amount_of_cash_received,wrong_amount_of_cash_received,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Help! My account doesn't show any funds. Is transferring funds an option I can use?
",Help! My account doesn't show any funds. Is transferring funds an option I can use?,transfer_into_account,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Do you have any options to top up with a cheque on my account?
",Do you have any options to top up with a cheque on my account?,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My app says that I'm not verified.
",My app says that I'm not verified.,unable_to_verify_identity,verify_my_identity,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why was my top up cancelled?
",Why was my top up cancelled?,top_up_reverted,top_up_reverted,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What ATMs can I use this card at?
",What ATMs can I use this card at?,atm_support,atm_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
i asked for 100 only got 80
",i asked for 100 only got 80,wrong_amount_of_cash_received,wrong_amount_of_cash_received,TRUE
"Classify a banking-related user query into a single given intent.

User query:
beneficiary transfer problems?
",beneficiary transfer problems?,beneficiary_not_allowed,beneficiary_not_allowed,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?
","My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?",pending_cash_withdrawal,pending_cash_withdrawal,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why is my money not in my account. I have already sent it out.
",Why is my money not in my account. I have already sent it out.,balance_not_updated_after_cheque_or_cash_deposit,failed_transfer,FALSE
"Classify a banking-related user query into a single given intent.

User query:
The cast deposit from a week ago still is not in my account. Why?
",The cast deposit from a week ago still is not in my account. Why?,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I noticed a different charge while I was taking my money out.
",I noticed a different charge while I was taking my money out.,cash_withdrawal_charge,cash_withdrawal_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My payment shows that it is pending will I be charged more money?
",My payment shows that it is pending will I be charged more money?,pending_transfer,pending_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I am unsuccessfully trying to make a transfer can you help?
",I am unsuccessfully trying to make a transfer can you help?,failed_transfer,failed_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move
",How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,pending_card_payment,pending_card_payment,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I see I was charged extra when I used the card.  I am not sure why, please tell me why.
","I see I was charged extra when I used the card.  I am not sure why, please tell me why.",card_payment_fee_charged,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How do I make my PIN work again?
",How do I make my PIN work again?,pin_blocked,pin_blocked,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why would my top up be reverted?
",Why would my top up be reverted?,top_up_reverted,top_up_reverted,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Where can I see where my funds came from?
",Where can I see where my funds came from?,verify_source_of_funds,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Is it possible to do auto top up?
",Is it possible to do auto top up?,automatic_top_up,automatic_top_up,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can you explain why my payment was charged a fee?
",Can you explain why my payment was charged a fee?,card_payment_fee_charged,card_payment_fee_charged,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Purchases I did not make are appearing in my bank statement?
",Purchases I did not make are appearing in my bank statement?,direct_debit_payment_not_recognised,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How long does it take to make an urgent transfer from China?
",How long does it take to make an urgent transfer from China?,transfer_timing,pending_transfer,FALSE
"Classify a banking-related user query into a single given intent.

User query:
My card hasn't shown up yet.
",My card hasn't shown up yet.,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What do I need to do to get my new card which I have requested 2 weeks ago?
",What do I need to do to get my new card which I have requested 2 weeks ago?,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
It's been a week since I ordered my card and it's not here. Please help?
",It's been a week since I ordered my card and it's not here. Please help?,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?
",I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?
","Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?",declined_card_payment,declined_card_payment,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Using Google Pay, can I top up?
","Using Google Pay, can I top up?",apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Is it possible for a transaction to be cancelled?
",Is it possible for a transaction to be cancelled?,cancel_transfer,cancel_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
would a visa or mastercard be more suited to me?
",would a visa or mastercard be more suited to me?,visa_or_mastercard,visa_or_mastercard,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How do I get a card if I live in the US?
",How do I get a card if I live in the US?,country_support,country_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I received a returned payment that I made.
",I received a returned payment that I made.,reverted_card_payment?,reverted_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
My account seems a bit off and getting weird charges.
",My account seems a bit off and getting weird charges.,transaction_charged_twice,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why is there a fee added to my statement?
",Why is there a fee added to my statement?,extra_charge_on_statement,extra_charge_on_statement,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I punched in the wrong pin too many times and I'm locked out.
",I punched in the wrong pin too many times and I'm locked out.,pin_blocked,pin_blocked,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why hasn't the app verified my identity?
",Why hasn't the app verified my identity?,unable_to_verify_identity,unable_to_verify_identity,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What are you exchange rates?
",What are you exchange rates?,exchange_rate,exchange_rate,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Is ordering a new card from China available?
",Is ordering a new card from China available?,card_about_to_expire,country_support,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How can I exchange currencies with this app?
",How can I exchange currencies with this app?,exchange_via_app,exchange_via_app,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can I get paid for this in another currency?
",Can I get paid for this in another currency?,receiving_money,receiving_money,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?
",I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,reverted_card_payment?,declined_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How do I use a cheque to top up?
",How do I use a cheque to top up?,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?
","I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",top_up_reverted,top_up_reverted,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How do I transfer cash my into my account?
",How do I transfer cash my into my account?,transfer_into_account,top_up_by_cash_or_cheque,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?
","Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",transaction_charged_twice,pending_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Are top-ups allowed using Apple Pay?
",Are top-ups allowed using Apple Pay?,apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What do I do if my top-up has not gone through?
",What do I do if my top-up has not gone through?,pending_top_up,top_up_failed,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I am having trouble activating my card.
",I am having trouble activating my card.,activate_my_card,activate_my_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
It's requiring me to verify my identity?
",It's requiring me to verify my identity?,why_verify_identity,why_verify_identity,TRUE
"Classify a banking-related user query into a single given intent.

User query:
If I can't choose my card type will I be able to use it everywhere?
",If I can't choose my card type will I be able to use it everywhere?,visa_or_mastercard,visa_or_mastercard,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can I get a refund on an item?
",Can I get a refund on an item?,request_refund,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?
","I saw money was taken out of my account by a seller a while back. I do not recognize the seller, but I'm pretty certain I didn't make that payment. Can you track who the seller is?",direct_debit_payment_not_recognised,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why is there a random payment in my statement?
",Why is there a random payment in my statement?,card_payment_not_recognised,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
What do I do to verify my source of funds?
",What do I do to verify my source of funds?,verify_source_of_funds,why_verify_identity,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Do you charge for sending out more cards?
",Do you charge for sending out more cards?,getting_spare_card,getting_spare_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Hey there, I just went through my most recent credit card payments and I notice the same charge for a restaurant was processed twice. There was only one meal at this place, so I would like one of the charges to be reversed and my money to be put back in the account.
","Hey there, I just went through my most recent credit card payments and I notice the same charge for a restaurant was processed twice. There was only one meal at this place, so I would like one of the charges to be reversed and my money to be put back in the account.",transaction_charged_twice,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.
",Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,declined_cash_withdrawal,card_not_working,FALSE
"Classify a banking-related user query into a single given intent.

User query:
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?
",The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,declined_cash_withdrawal,declined_cash_withdrawal,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I don't think my top up worked
",I don't think my top up worked,top_up_failed,top_up_failed,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Who do I make a check out to if I want to top off my account?
",Who do I make a check out to if I want to top off my account?,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How long does it take for my physical card to be delivered.
",How long does it take for my physical card to be delivered.,card_delivery_estimate,card_delivery_estimate,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can I possibly change my currency to another?
",Can I possibly change my currency to another?,exchange_via_app,exchange_via_app,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can this card be used at all ATMs?
",Can this card be used at all ATMs?,atm_support,atm_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Why has transferring money resulted in a charge?
",Why has transferring money resulted in a charge?,transfer_fee_charged,charged_fee,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I do not recognize the card payment.
",I do not recognize the card payment.,card_payment_not_recognised,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
What are the steps needed to top up with Apple Pay?
",What are the steps needed to top up with Apple Pay?,apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Can I get an update on my replacement card?
",Can I get an update on my replacement card?,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My new card hasn't came in.
",My new card hasn't came in.,card_arrival,card_arrival,TRUE
"Classify a banking-related user query into a single given intent.

User query:
If I want to can I set up a new PIN?
",If I want to can I set up a new PIN?,change_pin,pin_blocked,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Can I use my card to withdraw from my account?
",Can I use my card to withdraw from my account?,atm_support,atm_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Your service is bad.  Close my account.
",Your service is bad.  Close my account.,terminate_account,close_account,FALSE
"Classify a banking-related user query into a single given intent.

User query:
What is the fee for a foreign currency exchange?
",What is the fee for a foreign currency exchange?,exchange_charge,exchange_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I live in the EU - can I get a card?
",I live in the EU - can I get a card?,country_support,country_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My passcode was denied.
",My passcode was denied.,passcode_forgotten,passcode_forgotten,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My top up hasn't gone through yet, why?
","My top up hasn't gone through yet, why?",pending_top_up,top_up_failed,FALSE
"Classify a banking-related user query into a single given intent.

User query:
There must have been a mistake, why was I charged an extra pound?
","There must have been a mistake, why was I charged an extra pound?",extra_charge_on_statement,extra_charge_on_statement,TRUE
"Classify a banking-related user query into a single given intent.

User query:
In what increments can I top-up my card?
",In what increments can I top-up my card?,automatic_top_up,top_up_limits,FALSE
"Classify a banking-related user query into a single given intent.

User query:
How long does it take to recieve my new card?
",How long does it take to recieve my new card?,card_arrival,card_delivery_estimate,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I tried to buy something online yesterday but it kept saying declined. Tried another time today but same thing happened. What's Broken?
",I tried to buy something online yesterday but it kept saying declined. Tried another time today but same thing happened. What's Broken?,declined_transfer,declined_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
Why do you need to perform identity verification?
",Why do you need to perform identity verification?,why_verify_identity,why_verify_identity,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Are there fees for adding money with an International card?
",Are there fees for adding money with an International card?,top_up_by_card_charge,top_up_by_card_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
After I transferred money the balance remained the same.
",After I transferred money the balance remained the same.,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I would like to get help from someone in your customer service department with assisting me with activating my card.
",I would like to get help from someone in your customer service department with assisting me with activating my card.,activate_my_card,activate_my_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?
","I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?",reverted_card_payment?,reverted_card_payment,FALSE
"Classify a banking-related user query into a single given intent.

User query:
When can I expect my new card to get here?
",When can I expect my new card to get here?,card_delivery_estimate,card_delivery_estimate,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I would like to top up my account automatically. How do I do that?
",I would like to top up my account automatically. How do I do that?,automatic_top_up,automatic_top_up,TRUE
"Classify a banking-related user query into a single given intent.

User query:
How long does it take for the transfer to go through?
",How long does it take for the transfer to go through?,transfer_not_received_by_recipient,pending_transfer,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I've been charged an extra £1 and I don't know why
",I've been charged an extra £1 and I don't know why,extra_charge_on_statement,extra_charge_on_statement,TRUE
"Classify a banking-related user query into a single given intent.

User query:
My statement shows different transaction times.
",My statement shows different transaction times.,transaction_charged_twice,extra_charge_on_statement,FALSE
"Classify a banking-related user query into a single given intent.

User query:
The ATM is messed up. It gave me less than I wanted.
",The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received,wrong_amount_of_cash_received,TRUE
"Classify a banking-related user query into a single given intent.

User query:
When will I have access to my pin number?
",When will I have access to my pin number?,get_physical_card,pin_blocked,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I need to urgently transfer something from China. How long will it approximately take?
",I need to urgently transfer something from China. How long will it approximately take?,transfer_timing,receiving_money,FALSE
"Classify a banking-related user query into a single given intent.

User query:
My account balance has not updated since I deposited a cheque recently.
",My account balance has not updated since I deposited a cheque recently.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I want to top up my account by a bank transfer, but will I be charged?
","I want to top up my account by a bank transfer, but will I be charged?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Hi, Last week I have contacted the seller for a refund as directed by you, but i have not received the money yet. Please look into this issue with seller and help me in getting the refund.
","Hi, Last week I have contacted the seller for a refund as directed by you, but i have not received the money yet. Please look into this issue with seller and help me in getting the refund.",Refund_not_showing_up,refund_not_received,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I didn't make this payment and it's on my app
",I didn't make this payment and it's on my app,card_payment_not_recognised,chargeback,FALSE
"Classify a banking-related user query into a single given intent.

User query:
I left my phone somewhere and can't use the app.
",I left my phone somewhere and can't use the app.,lost_or_stolen_phone,lost_or_stolen_phone,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I didn't set up a direct debit payment on my account.
",I didn't set up a direct debit payment on my account.,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,TRUE
"Classify a banking-related user query into a single given intent.

User query:
What countries can I use the card in?
",What countries can I use the card in?,country_support,country_support,TRUE
"Classify a banking-related user query into a single given intent.

User query:
I ordered a virtual card but it hasn't come through yet
",I ordered a virtual card but it hasn't come through yet,getting_virtual_card,getting_virtual_card,TRUE
"Classify a banking-related user query into a single given intent.

User query:
Is top-up possible with Apple Pay?
",Is top-up possible with Apple Pay?,apple_pay_or_google_pay,apple_pay_or_google_pay,TRUE
